time	low	high	open	close	volume
1505383200	3702.93	3810.58	3772.5	3736.27	18304.72
1505386800	3600.15	3750.36	3736.27	3623.22	31744.6
1505390400	3507.74	3686.28	3623.22	3507.76	31191.64
1505394000	3439.0	3597.35	3507.78	3556.86	31023.54
1505397600	3489.29	3616.03	3556.86	3585.8	18990.21
1505401200	3487.65	3591.58	3585.8	3529.09	12589.49
1505404800	3460.38	3540.54	3529.09	3471.34	9212.26
1505408400	3316.43	3471.55	3471.34	3319.45	28320.95
1505412000	3269.96	3456.05	3319.45	3419.52	27340.64
1505415600	3343.26	3496.06	3419.52	3368.12	16895.49
1505419200	3349.26	3437.35	3368.12	3394.59	11584.03
1505422800	3299.5	3398.9	3394.59	3308.1	14881.83
1505426400	3285.06	3369.42	3308.1	3313.3	12436.19
1505430000	3218.98	3323.65	3313.3	3243.08	17439.16
1505433600	3239.87	3376.28	3243.08	3343.93	15357.52
1505437200	3343.7	3438.32	3343.93	3414.43	14511.29
1505440800	3362.32	3362.32	3362.32	3362.32	2.193
1505444400	3362.32	3413.84	3362.32	3378.98	3346.62
1505448000	3276.86	3382.61	3378.98	3327.87	9159.36
1505451600	3261.48	3344.07	3327.87	3344.07	7899.23
1505455200	3134.19	3363.77	3344.07	3135.56	20161.55
1505458800	3068.64	3160.5	3135.56	3130.83	24126.17
1505462400	3076.84	3201.13	3130.83	3149.67	19909.06
1505466000	3050.87	3189.06	3149.67	3058.48	19893.69
1505469600	3029.4	3126.0	3058.48	3033.03	20229.18
1505473200	2979.88	3059.15	3033.03	3018.12	28869.3
1505476800	3012.85	3410.71	3018.12	3360.86	47973.54
1505480400	3234.92	3403.06	3360.86	3401.17	27803.06
1505484000	3400.14	3676.51	3401.17	3658.9	42382.36
1505487600	3561.67	3732.47	3658.9	3729.49	27496.84
1505491200	3534.65	3779.15	3729.49	3592.83	30022.2
1505494800	3473.41	3618.96	3592.83	3597.26	17448.53
1505498400	3572.1	3672.54	3597.26	3596.95	13050.48
1505502000	3596.6	3779.52	3596.95	3686.44	15507.91
1505505600	3654.99	3731.56	3686.44	3721.3	11847.86
1505509200	3720.24	3824.43	3721.3	3811.05	14142.45
1505512800	3699.82	3815.53	3811.05	3767.79	10591.21
1505516400	3656.62	3768.62	3767.79	3713.76	6830.23
1505520000	3700.57	3782.92	3713.76	3739.72	4343.17
1505523600	3722.82	3788.76	3739.72	3779.15	4172.88
1505527200	3735.72	3816.81	3779.15	3741.29	6017.89
1505530800	3741.28	3789.38	3741.29	3784.23	3204.86
1505534400	3779.96	3808.97	3784.23	3798.81	3304.84
1505538000	3798.55	3893.67	3798.81	3846.47	10708.7
1505541600	3756.07	3849.61	3846.47	3804.83	8504.52
1505545200	3801.08	3847.4	3804.83	3841.61	5013.66
1505548800	3838.35	3873.96	3841.61	3866.75	4276.81
1505552400	3701.62	3869.26	3866.75	3729.82	11482.63
1505556000	3562.33	3731.82	3729.82	3582.46	20101.95
1505559600	3582.27	3712.42	3582.46	3703.31	10743.12
1505563200	3598.76	3703.31	3703.31	3600.49	7859.41
1505566800	3551.83	3671.92	3600.49	3653.02	11693.96
1505570400	3608.82	3687.66	3653.02	3610.17	12257.6
1505574000	3576.4	3672.13	3610.17	3595.23	9424.83
1505577600	3585.27	3646.26	3595.23	3640.18	7310.7
1505581200	3620.31	3654.56	3640.18	3653.97	4005.99
1505584800	3653.97	3742.26	3653.97	3732.6	8406.31
1505588400	3680.62	3745.91	3732.6	3713.91	4477.84
1505592000	3684.14	3724.67	3713.91	3691.49	2934.89
1505595600	3648.52	3723.66	3691.49	3720.35	3843.38
1505599200	3703.86	3746.73	3720.35	3725.02	2683.97
1505602800	3693.83	3733.09	3725.02	3698.92	2590.62
1505606400	3648.87	3698.92	3698.92	3667.91	3693.16
1505610000	3610.99	3668.18	3667.91	3637.21	4727.29
1505613600	3611.81	3681.78	3637.21	3659.39	3500.41
1505617200	3632.38	3662.55	3659.39	3645.74	1958.52
1505620800	3582.67	3646.39	3645.74	3623.44	4060.28
1505624400	3588.22	3629.12	3623.44	3590.39	2424.47
1505628000	3559.72	3603.55	3590.39	3565.41	3372.19
1505631600	3540.59	3595.63	3565.41	3540.78	3460.8
1505635200	3485.83	3549.39	3540.78	3547.19	8999.13
1505638800	3538.75	3622.74	3547.19	3605.5	5331.07
1505642400	3589.35	3632.21	3605.5	3591.0	3611.27
1505646000	3554.55	3603.46	3591.0	3578.06	3363.79
1505649600	3573.68	3603.15	3578.06	3600.19	1929.82
1505653200	3592.76	3689.53	3600.19	3678.63	6067.21
1505656800	3653.89	3715.61	3678.63	3675.29	5097.38
1505660400	3665.78	3708.88	3675.29	3697.3	3315.7
1505664000	3689.24	3759.87	3697.3	3743.68	7243.45
1505667600	3729.58	3796.56	3743.68	3772.96	5996.19
1505671200	3714.29	3795.03	3772.96	3738.69	5121.1
1505674800	3730.01	3761.68	3738.69	3742.35	2421.26
1505678400	3719.34	3774.47	3742.35	3726.4	3009.43
1505682000	3699.99	3738.92	3726.4	3719.82	2597.34
1505685600	3716.83	3750.09	3719.82	3724.83	1803.2
1505689200	3677.38	3725.83	3724.83	3689.61	2985.79
1505692800	3689.0	3757.91	3689.61	3755.99	2799.92
1505696400	3745.66	3791.8	3755.99	3773.99	5205.43
1505700000	3772.5	3833.62	3773.99	3833.02	6416.95
1505703600	3782.41	3833.48	3833.02	3796.2	4260.96
1505707200	3779.97	3798.4	3796.2	3789.14	3191.58
1505710800	3788.71	3883.2	3789.14	3882.39	6482.47
1505714400	3859.64	3930.57	3882.39	3929.42	7510.09
1505718000	3918.6	3987.09	3929.42	3960.79	10181.1
1505721600	3936.72	3979.09	3960.79	3969.04	5365.97
1505725200	3922.71	3997.07	3969.04	3923.33	5892.79
1505728800	3899.92	3969.76	3923.33	3968.08	5342.99
1505732400	3945.69	3996.42	3968.08	3958.94	5273.66
1505736000	3957.11	4084.54	3958.94	4060.08	12419.36
1505739600	4051.37	4100.37	4060.08	4087.03	9939.05
1505743200	4006.41	4095.86	4087.03	4024.02	10269.63
1505746800	3991.71	4058.61	4024.02	4032.92	7965.74
1505750400	3991.56	4033.52	4032.92	4011.69	6126.16
1505754000	3944.36	4012.23	4011.69	4001.03	7841.82
1505757600	4001.03	4039.99	4001.03	4034.95	4401.36
1505761200	3990.96	4034.96	4034.95	4023.46	3254.84
1505764800	3988.11	4024.04	4023.46	4001.05	2667.7
1505768400	3999.74	4089.27	4001.05	4076.36	4797.26
1505772000	4056.92	4122.75	4076.36	4066.0	7190.27
1505775600	4060.68	4100.28	4066.0	4100.28	3134.92
1505779200	4008.93	4120.71	4100.28	4015.32	8504.89
1505782800	3961.45	4049.64	4015.32	3980.28	8701.74
1505786400	3947.86	4003.34	3980.28	4001.0	4302.83
1505790000	3963.52	4015.74	4001.0	3995.9	3374.94
1505793600	3899.11	3996.93	3995.9	3908.82	6003.74
1505797200	3852.22	3925.29	3908.82	3900.26	7311.98
1505800800	3898.78	3986.62	3900.26	3967.82	5976.69
1505804400	3895.58	3970.17	3967.82	3915.98	4533.46
1505808000	3910.07	3990.97	3915.98	3962.67	4433.33
1505811600	3941.37	3978.4	3962.67	3965.06	2622.73
1505815200	3963.59	4026.53	3965.06	4025.24	4864.5
1505818800	3985.81	4033.35	4025.24	4005.09	4564.23
1505822400	3996.03	4041.28	4005.09	4018.81	3311.27
1505826000	3959.83	4019.17	4018.81	3961.11	4807.9
1505829600	3958.18	3999.68	3961.11	3980.81	4103.81
1505833200	3968.36	4023.18	3980.81	4018.13	4345.09
1505836800	3996.27	4019.21	4018.13	4008.7	3145.09
1505840400	4002.5	4049.89	4008.7	4003.1	5294.25
1505844000	3979.25	4027.11	4003.1	3986.96	3980.19
1505847600	3898.95	3987.94	3986.96	3910.29	10899.82
1505851200	3869.39	3927.39	3910.29	3910.42	7536.06
1505854800	3899.57	3948.51	3910.42	3914.89	4795.57
1505858400	3893.89	3939.78	3914.89	3928.84	3165.4
1505862000	3907.94	3952.15	3928.84	3907.96	2636.99
1505865600	3903.44	3930.62	3907.96	3917.01	2375.88
1505869200	3888.71	3924.03	3917.01	3888.71	2306.5
1505872800	3885.29	3939.74	3888.71	3908.43	3489.66
1505876400	3887.76	3911.35	3908.43	3890.56	2473.71
1505880000	3846.88	3890.6	3890.56	3865.04	6117.9
1505883600	3846.76	3912.01	3865.04	3904.01	4351.8
1505887200	3883.97	3962.75	3904.01	3960.82	4503.35
1505890800	3947.24	3977.91	3960.82	3957.88	3793.53
1505894400	3936.01	3961.8	3957.88	3945.01	1916.33
1505898000	3928.02	3962.87	3945.01	3933.64	1838.63
1505901600	3900.66	3940.34	3933.64	3934.2	2547.04
1505905200	3910.27	3934.38	3934.2	3920.11	2065.55
1505908800	3914.71	3957.03	3920.11	3938.91	2625.3
1505912400	3931.18	4017.48	3938.91	4015.21	6113.48
1505916000	3993.71	4053.04	4015.21	4022.78	8490.0
1505919600	3996.18	4023.99	4022.78	4004.81	3982.48
1505923200	3998.98	4031.55	4004.81	4031.55	2875.47
1505926800	4000.26	4040.33	4031.55	4006.51	2988.98
1505930400	3984.07	4021.69	4006.51	4006.23	3758.63
1505934000	3951.65	4012.7	4006.23	3963.55	3749.15
1505937600	3960.75	3982.02	3963.55	3973.59	2476.04
1505941200	3950.59	3980.58	3973.59	3953.97	2556.88
1505944800	3953.12	3974.25	3953.97	3961.81	1580.52
1505948400	3878.02	3967.69	3961.81	3882.16	7670.06
1505952000	3813.69	3912.79	3882.16	3846.36	10601.18
1505955600	3826.58	3865.14	3846.36	3854.54	5182.09
1505959200	3854.44	3895.69	3854.54	3883.72	3300.44
1505962800	3830.91	3883.73	3883.72	3830.91	3083.91
1505966400	3811.92	3874.47	3830.91	3870.92	4930.64
1505970000	3855.09	3882.45	3870.92	3875.8	2482.46
1505973600	3863.71	3889.01	3875.8	3873.2	1815.45
1505977200	3870.31	3910.88	3873.2	3901.22	2510.81
1505980800	3856.9	3907.19	3901.22	3864.31	2003.67
1505984400	3843.04	3874.94	3864.31	3862.53	2956.64
1505988000	3856.66	3900.59	3862.53	3899.04	2453.08
1505991600	3861.14	3899.04	3899.04	3869.04	2090.16
1505995200	3853.68	3871.7	3869.04	3866.64	2283.78
1505998800	3864.13	3883.6	3866.64	3871.18	1898.43
1506002400	3780.33	3880.04	3871.18	3783.54	7116.38
1506006000	3700.44	3807.13	3783.54	3748.46	19276.75
1506009600	3649.32	3757.22	3748.46	3694.79	15892.82
1506013200	3665.83	3738.22	3694.79	3684.52	9356.63
1506016800	3672.51	3719.48	3684.52	3691.22	5765.57
1506020400	3615.6	3692.33	3691.22	3633.69	12361.3
1506024000	3576.54	3657.21	3633.69	3651.46	11691.94
1506027600	3635.93	3699.63	3651.46	3646.61	7105.78
1506031200	3624.85	3683.89	3646.61	3625.39	4252.45
1506034800	3595.72	3646.4	3625.39	3617.27	4715.15
1506038400	3605.46	3656.65	3617.27	3655.47	3046.8
1506042000	3651.85	3691.17	3655.47	3651.85	3513.5
1506045600	3632.42	3678.22	3651.85	3634.52	2543.0
1506049200	3630.09	3705.42	3634.52	3700.81	4920.22
1506052800	3686.68	3753.51	3700.81	3722.52	6617.42
1506056400	3695.92	3738.71	3722.52	3712.42	2906.59
1506060000	3712.05	3747.59	3712.42	3743.45	2880.28
1506063600	3667.74	3747.52	3743.45	3669.3	4098.32
1506067200	3626.96	3677.77	3669.3	3663.69	4391.5
1506070800	3610.2	3664.19	3663.69	3610.3	3656.52
1506074400	3578.8	3621.33	3610.3	3589.64	6162.14
1506078000	3543.43	3612.82	3589.64	3548.33	8179.1
1506081600	3532.08	3603.59	3548.33	3603.51	6822.57
1506085200	3557.17	3604.04	3603.51	3567.96	3855.59
1506088800	3566.14	3630.33	3567.96	3591.55	5977.21
1506092400	3505.81	3610.1	3591.55	3527.7	13406.64
1506096000	3526.67	3576.88	3527.7	3556.71	4836.97
1506099600	3523.31	3570.55	3556.71	3545.42	4786.3
1506103200	3543.13	3577.71	3545.42	3554.72	2953.85
1506106800	3553.15	3593.5	3554.72	3591.14	4044.53
1506110400	3583.76	3622.16	3591.14	3609.03	4464.26
1506114000	3580.31	3632.83	3609.03	3624.35	5615.09
1506117600	3600.23	3644.93	3624.35	3606.0	3427.77
1506121200	3599.03	3632.67	3606.0	3600.83	1613.81
1506124800	3577.24	3608.84	3600.83	3600.73	1572.71
1506128400	3563.18	3601.4	3600.73	3583.89	2229.32
1506132000	3583.24	3635.62	3583.89	3632.85	2439.21
1506135600	3610.01	3632.85	3632.85	3613.93	1519.4
1506139200	3613.93	3692.29	3613.93	3692.29	4370.86
1506142800	3677.57	3714.15	3692.29	3688.04	4400.18
1506146400	3687.91	3712.77	3688.04	3693.36	2234.3
1506150000	3684.64	3699.7	3693.36	3689.18	1461.11
1506153600	3689.14	3744.19	3689.18	3732.04	4173.12
1506157200	3706.58	3737.8	3732.04	3717.99	2177.84
1506160800	3716.35	3778.09	3717.99	3777.25	4182.13
1506164400	3757.32	3804.58	3777.25	3804.48	4628.94
1506168000	3770.3	3813.39	3804.48	3776.3	4919.79
1506171600	3738.3	3794.94	3776.3	3782.55	4314.56
1506175200	3762.93	3790.99	3782.55	3774.36	2463.56
1506178800	3720.31	3775.75	3774.36	3735.69	4250.73
1506182400	3710.93	3769.01	3735.69	3768.41	2908.4
1506186000	3744.01	3777.01	3768.41	3744.06	2693.02
1506189600	3743.99	3764.32	3744.06	3753.47	1684.54
1506193200	3747.12	3782.23	3753.47	3779.3	1681.72
1506196800	3770.17	3787.55	3779.3	3779.97	1535.71
1506200400	3738.65	3780.21	3779.97	3739.06	1811.42
1506204000	3736.68	3761.69	3739.06	3760.22	1421.45
1506207600	3757.37	3793.31	3760.22	3788.02	2747.51
1506211200	3752.6	3790.89	3788.02	3753.45	2285.95
1506214800	3752.48	3782.84	3753.45	3781.49	1382.5
1506218400	3764.83	3782.07	3781.49	3777.72	1443.28
1506222000	3772.67	3789.36	3777.72	3785.11	1610.35
1506225600	3673.59	3785.5	3785.11	3686.34	5404.64
1506229200	3663.95	3706.55	3686.34	3702.3	3120.99
1506232800	3644.84	3711.73	3702.3	3647.76	2941.66
1506236400	3633.88	3673.13	3647.76	3672.65	3398.83
1506240000	3667.09	3688.79	3672.65	3671.37	1544.65
1506243600	3657.89	3687.39	3671.37	3674.46	1593.78
1506247200	3652.47	3686.9	3674.46	3656.57	1673.47
1506250800	3652.07	3697.74	3656.57	3685.39	1566.17
1506254400	3682.87	3697.77	3685.39	3695.33	1206.43
1506258000	3694.36	3743.37	3695.33	3728.72	3136.7
1506261600	3700.31	3729.7	3728.72	3700.8	2716.98
1506265200	3689.7	3718.02	3700.8	3709.4	1731.43
1506268800	3697.67	3720.31	3709.4	3704.34	1189.41
1506272400	3692.6	3705.22	3704.34	3695.03	1130.94
1506276000	3651.76	3695.38	3695.03	3672.68	3056.3
1506279600	3660.56	3695.99	3672.68	3695.04	1693.83
1506283200	3655.6	3695.77	3695.04	3669.06	2253.26
1506286800	3665.81	3685.69	3669.06	3672.98	1271.09
1506290400	3666.54	3697.29	3672.98	3693.48	1323.19
1506294000	3665.01	3695.22	3693.48	3667.52	986.9
1506297600	3665.67	3683.05	3667.52	3680.24	1053.96
1506301200	3678.92	3694.28	3680.24	3688.8	1624.37
1506304800	3687.64	3791.88	3688.8	3761.18	8210.67
1506308400	3751.77	3778.21	3761.18	3763.71	3061.26
1506312000	3763.71	3820.82	3763.71	3801.13	6361.82
1506315600	3775.92	3806.53	3801.13	3781.67	2434.14
1506319200	3772.18	3797.94	3781.67	3778.45	1754.54
1506322800	3772.13	3792.08	3778.45	3791.0	2005.87
1506326400	3758.36	3791.71	3791.0	3769.49	2112.19
1506330000	3764.1	3784.11	3769.49	3770.3	1259.42
1506333600	3756.14	3789.06	3770.3	3788.59	2305.41
1506337200	3759.56	3789.06	3788.59	3769.39	2765.5
1506340800	3764.23	3785.18	3769.39	3784.05	2056.97
1506344400	3777.19	3800.75	3784.05	3782.22	3369.89
1506348000	3781.35	3948.76	3782.22	3934.3	19404.0
1506351600	3898.28	3938.5	3934.3	3934.78	8726.54
1506355200	3907.09	3971.5	3934.78	3909.94	9370.09
1506358800	3894.0	3921.51	3909.94	3903.7	4852.46
1506362400	3896.75	3933.2	3903.7	3910.88	3101.39
1506366000	3910.0	3938.27	3910.88	3935.68	1994.67
1506369600	3921.6	3963.95	3935.68	3943.15	4116.73
1506373200	3928.91	3958.21	3943.15	3958.16	2854.43
1506376800	3930.07	3969.04	3958.16	3936.15	3046.08
1506380400	3919.0	3941.44	3936.15	3932.83	2355.86
1506384000	3930.66	3943.63	3932.83	3939.73	1795.84
1506387600	3938.46	3946.49	3939.73	3941.33	1865.49
1506391200	3941.33	3951.96	3941.33	3949.72	1828.19
1506394800	3916.6	3950.45	3949.72	3916.72	2477.2
1506398400	3911.48	3933.69	3916.72	3926.0	1636.46
1506402000	3858.75	3929.08	3926.0	3859.76	6031.35
1506405600	3859.76	3901.75	3859.76	3894.92	2539.84
1506409200	3888.72	3938.24	3894.92	3928.19	2492.36
1506412800	3903.99	3929.53	3928.19	3928.79	2570.89
1506416400	3895.4	3930.84	3928.79	3930.84	2404.88
1506420000	3930.84	3961.11	3930.84	3948.7	3997.06
1506423600	3943.72	3965.17	3948.7	3965.17	2369.2
1506427200	3956.88	3982.31	3965.17	3961.44	4754.17
1506430800	3944.35	3965.15	3961.44	3946.42	3309.82
1506434400	3946.42	3960.7	3946.42	3948.35	2066.64
1506438000	3920.43	3949.61	3948.35	3938.83	3339.08
1506441600	3898.21	3940.46	3938.83	3913.11	3778.85
1506445200	3911.22	3932.06	3913.11	3923.53	2142.55
1506448800	3911.04	3927.86	3923.53	3921.85	1834.86
1506452400	3908.65	3930.66	3921.85	3920.82	2476.41
1506456000	3910.99	3924.16	3920.82	3921.67	2206.19
1506459600	3921.11	3934.97	3921.67	3927.94	1494.46
1506463200	3893.07	3928.11	3927.94	3895.59	2123.1
1506466800	3885.37	3906.76	3895.59	3892.7	1719.4
1506470400	3882.08	3917.17	3892.7	3915.1	1696.64
1506474000	3908.22	3926.44	3915.1	3908.52	1252.99
1506477600	3900.12	3918.53	3908.52	3916.25	1594.86
1506481200	3915.75	3962.19	3916.25	3951.04	5778.7
1506484800	3942.59	3957.4	3951.04	3944.86	2806.55
1506488400	3936.49	3956.91	3944.86	3954.4	2425.29
1506492000	3940.47	3964.97	3954.4	3949.22	3159.37
1506495600	3945.05	3956.56	3949.22	3950.57	2033.54
1506499200	3938.93	3953.95	3950.57	3949.46	1717.16
1506502800	3946.34	3969.56	3949.46	3969.56	2657.32
1506506400	3967.08	4079.34	3969.56	4076.1	15254.65
1506510000	4068.74	4106.52	4076.1	4090.94	9293.93
1506513600	4082.88	4105.93	4090.94	4088.45	4239.78
1506517200	4047.4	4089.16	4088.45	4065.03	5857.02
1506520800	4061.48	4109.96	4065.03	4107.56	7266.41
1506524400	4075.29	4107.83	4107.56	4087.15	4978.65
1506528000	4087.07	4097.97	4087.15	4095.44	1984.11
1506531600	4091.53	4103.6	4095.44	4102.58	2200.76
1506535200	4099.62	4196.38	4102.58	4186.21	14843.5
1506538800	4169.45	4199.27	4186.21	4192.18	4782.66
1506542400	4167.81	4194.63	4192.18	4168.13	4273.32
1506546000	4157.0	4211.11	4168.13	4210.73	6101.48
1506549600	4186.32	4216.72	4210.73	4202.05	6729.72
1506553200	4201.68	4232.35	4202.05	4212.2	4673.94
1506556800	4173.57	4217.1	4212.2	4181.45	3239.54
1506560400	4167.52	4195.31	4181.45	4182.11	3744.76
1506564000	4131.39	4185.39	4182.11	4176.06	4246.63
1506567600	4112.88	4209.83	4176.06	4206.5	4736.02
1506571200	4203.43	4260.1	4206.5	4256.18	7245.08
1506574800	4237.11	4263.82	4256.18	4241.04	3782.04
1506578400	4232.28	4253.02	4241.04	4247.09	2336.73
1506582000	4223.58	4247.5	4247.09	4234.34	3053.29
1506585600	4233.98	4274.64	4234.34	4267.75	4369.45
1506589200	4251.19	4272.02	4267.75	4264.51	3863.3
1506592800	4168.27	4264.85	4264.51	4174.94	6895.4
1506596400	4171.8	4209.34	4174.94	4199.11	4457.76
1506600000	4179.22	4219.75	4199.11	4214.63	2482.92
1506603600	4193.22	4217.12	4214.63	4194.06	3551.07
1506607200	4139.84	4194.37	4194.06	4145.12	8614.8
1506610800	4129.41	4154.52	4145.12	4146.93	4761.04
1506614400	4145.07	4174.19	4146.93	4163.9	2772.14
1506618000	4163.43	4215.47	4163.9	4188.04	4330.22
1506621600	4158.79	4189.05	4188.04	4158.99	2460.84
1506625200	4144.02	4167.05	4158.99	4154.28	2452.38
1506628800	4146.81	4177.4	4154.28	4174.65	2801.25
1506632400	4174.01	4208.07	4174.65	4199.65	2683.83
1506636000	4184.55	4210.55	4199.65	4185.64	1825.44
1506639600	4179.38	4204.75	4185.64	4195.65	1523.01
1506643200	4193.98	4208.49	4195.65	4200.77	1139.26
1506646800	4157.13	4207.46	4200.77	4157.38	2720.86
1506650400	4072.03	4160.74	4157.38	4073.05	11282.54
1506654000	4032.61	4112.97	4073.05	4068.41	10594.98
1506657600	4066.17	4112.33	4068.41	4090.62	6825.44
1506661200	4030.37	4091.33	4090.62	4037.39	5915.3
1506664800	4034.83	4061.73	4037.39	4060.05	3733.74
1506668400	4059.43	4118.48	4060.05	4103.2	5296.63
1506672000	4087.42	4136.3	4103.2	4122.23	4300.18
1506675600	4098.95	4124.5	4122.23	4110.66	2113.69
1506679200	4099.53	4164.2	4110.66	4162.41	3433.38
1506682800	4152.49	4218.86	4162.41	4209.63	6071.12
1506686400	4192.27	4237.51	4209.63	4229.91	5638.13
1506690000	4176.66	4230.19	4229.91	4189.89	4109.71
1506693600	4179.76	4210.86	4189.89	4188.33	2796.54
1506697200	4185.97	4205.55	4188.33	4198.29	1820.32
1506700800	4196.66	4233.78	4198.29	4218.02	4440.57
1506704400	4156.73	4222.14	4218.02	4181.01	4288.32
1506708000	4172.62	4188.71	4181.01	4177.15	2283.42
1506711600	4175.2	4191.24	4177.15	4176.27	1563.42
1506715200	4174.33	4206.13	4176.27	4186.11	2797.6
1506718800	4185.63	4199.8	4186.11	4191.16	1017.03
1506722400	4159.2	4198.52	4191.16	4167.63	1752.56
1506726000	4148.11	4173.68	4167.63	4172.79	1870.9
1506729600	4164.25	4191.4	4172.79	4189.71	1179.12
1506733200	4189.09	4245.4	4189.71	4232.6	4274.34
1506736800	4218.53	4236.39	4232.6	4231.04	1629.09
1506740400	4207.25	4232.58	4231.04	4209.77	1414.28
1506744000	4208.56	4222.54	4209.77	4218.52	1186.67
1506747600	4217.83	4244.9	4218.52	4244.84	2044.12
1506751200	4244.33	4286.38	4244.84	4286.29	5913.22
1506754800	4268.12	4312.84	4286.29	4311.63	3736.73
1506758400	4281.46	4312.73	4311.63	4289.62	2743.16
1506762000	4268.96	4291.92	4289.62	4281.9	1854.9
1506765600	4281.9	4322.48	4281.9	4312.6	3340.62
1506769200	4294.79	4321.07	4312.6	4295.27	2291.77
1506772800	4287.29	4310.31	4295.27	4304.67	1659.64
1506776400	4298.6	4317.31	4304.67	4304.45	1965.97
1506780000	4300.52	4326.99	4304.45	4326.37	2986.07
1506783600	4325.1	4356.63	4326.37	4350.11	4832.13
1506787200	4308.12	4366.66	4350.11	4327.04	5961.71
1506790800	4313.83	4333.44	4327.04	4328.65	2424.99
1506794400	4326.89	4365.97	4328.65	4351.02	3724.62
1506798000	4337.4	4355.76	4351.02	4349.21	1738.55
1506801600	4349.21	4383.27	4349.21	4360.01	4754.16
1506805200	4336.4	4367.23	4360.01	4336.59	2896.92
1506808800	4336.42	4360.74	4336.59	4357.05	1760.07
1506812400	4347.15	4361.94	4357.05	4360.62	1182.14
1506816000	4359.13	4384.09	4360.62	4365.17	2884.23
1506819600	4327.86	4365.95	4365.17	4350.17	3839.61
1506823200	4292.87	4351.03	4350.17	4295.48	4436.6
1506826800	4287.06	4315.43	4295.48	4312.99	2191.74
1506830400	4301.16	4325.35	4312.99	4304.79	1462.73
1506834000	4293.79	4323.63	4304.79	4317.71	1983.26
1506837600	4313.82	4335.33	4317.71	4323.08	1501.66
1506841200	4322.47	4340.28	4323.08	4336.1	1171.24
1506844800	4306.14	4337.04	4336.1	4313.66	2029.09
1506848400	4311.34	4321.99	4313.66	4313.91	1378.92
1506852000	4313.91	4331.39	4313.91	4325.0	1047.39
1506855600	4317.37	4328.15	4325.0	4317.49	1534.76
1506859200	4273.73	4318.12	4317.49	4284.13	5252.29
1506862800	4258.32	4286.75	4284.13	4283.43	3915.06
1506866400	4276.5	4293.81	4283.43	4292.97	1897.58
1506870000	4282.68	4313.86	4292.97	4311.0	1911.99
1506873600	4308.15	4323.7	4311.0	4310.31	1471.37
1506877200	4293.85	4314.2	4310.31	4306.16	1491.58
1506880800	4300.75	4321.86	4306.16	4321.86	1278.69
1506884400	4317.3	4328.83	4321.86	4319.03	1408.45
1506888000	4315.73	4357.98	4319.03	4352.3	2508.58
1506891600	4350.76	4369.27	4352.3	4361.09	3152.58
1506895200	4360.58	4412.62	4361.09	4400.44	6608.54
1506898800	4384.44	4405.06	4400.44	4403.09	4231.16
1506902400	4392.16	4433.26	4403.09	4433.06	5575.6
1506906000	4409.82	4435.08	4433.06	4414.51	3222.99
1506909600	4408.71	4425.74	4414.51	4412.18	2051.91
1506913200	4395.76	4416.95	4412.18	4414.91	1939.19
1506916800	4414.81	4438.1	4414.91	4424.98	2105.95
1506920400	4422.67	4452.19	4424.98	4451.64	2286.87
1506924000	4440.03	4455.33	4451.64	4448.85	2457.96
1506927600	4425.68	4457.41	4448.85	4429.25	2702.52
1506931200	4427.5	4455.32	4429.25	4455.32	2372.58
1506934800	4448.19	4476.51	4455.32	4469.21	2872.11
1506938400	4461.51	4477.38	4469.21	4468.55	2041.0
1506942000	4397.76	4472.02	4468.55	4398.38	5040.15
1506945600	4378.77	4420.7	4398.38	4394.66	5517.92
1506949200	4393.65	4425.6	4394.66	4420.52	3207.62
1506952800	4414.4	4439.45	4420.52	4432.41	2508.76
1506956400	4378.12	4432.7	4432.41	4389.92	3679.86
1506960000	4387.83	4422.53	4389.92	4405.0	3129.46
1506963600	4379.86	4414.01	4405.0	4384.68	2588.36
1506967200	4364.67	4396.91	4384.68	4387.06	3547.9
1506970800	4385.05	4424.3	4387.06	4417.9	3067.73
1506974400	4391.79	4419.9	4417.9	4401.92	2984.06
1506978000	4381.65	4408.69	4401.92	4383.18	2252.22
1506981600	4373.59	4391.5	4383.18	4377.54	1988.03
1506985200	4376.32	4404.25	4377.54	4401.32	2063.76
1506988800	4383.12	4401.68	4401.32	4388.9	1362.8
1506992400	4387.61	4424.14	4388.9	4415.79	2254.06
1506996000	4410.49	4435.99	4415.79	4418.38	2959.46
1506999600	4416.15	4426.82	4418.38	4426.03	1521.53
1507003200	4418.79	4426.08	4426.03	4419.67	895.05
1507006800	4301.29	4420.82	4419.67	4311.77	8163.27
1507010400	4279.98	4325.52	4311.77	4296.93	7660.38
1507014000	4265.65	4314.06	4296.93	4290.72	4526.75
1507017600	4281.9	4338.69	4290.72	4327.92	5683.57
1507021200	4288.99	4332.13	4327.92	4292.01	2810.69
1507024800	4249.47	4317.82	4292.01	4317.73	6858.48
1507028400	4295.96	4320.97	4317.73	4304.27	3055.75
1507032000	4262.59	4305.21	4304.27	4263.4	3673.69
1507035600	4230.73	4271.98	4263.4	4247.09	6476.36
1507039200	4243.3	4290.25	4247.09	4280.85	3657.79
1507042800	4279.54	4297.82	4280.85	4297.82	2591.34
1507046400	4273.27	4312.01	4297.82	4282.11	3881.62
1507050000	4273.34	4299.84	4282.11	4294.66	2336.42
1507053600	4288.84	4302.12	4294.66	4301.77	1752.4
1507057200	4262.51	4303.41	4301.77	4276.7	2246.48
